Log file open, 01/18/23 03:58:52
[2023.01.18-09.10.43:187][712]LogStaticMesh: Material Stats - Unique Materials: 4, Fast Path Clusters: 47, Slow Path Clusters: 3, 1 Material: 21, 2 Materials: 5, 3 Materials: 21, At Least 4 Materials: 3
[2023.01.18-09.10.43:189][712]LogStaticMesh: WritePages:
[2023.01.18-09.10.43:189][712]LogStaticMesh:   Root: GPU size: 31728 bytes. 1 Pages. 31728.000 bytes per page (96.826% utilization).
[2023.01.18-09.10.43:189][712]LogStaticMesh:   Streaming: GPU size: 32948 bytes. 1 Pages (1 with relative encoding). 32948.000 bytes per page (25.137% utilization).
[2023.01.18-09.10.43:189][712]LogStaticMesh:   Page data disk size: 47728 bytes. Fixup data size: 304 bytes.
[2023.01.18-09.10.43:189][712]LogStaticMesh:   Total GPU size: 64676 bytes, Total disk size: 48032 bytes.
[2023.01.18-09.10.43:189][712]LogStaticMesh: Encode [0.00s]
[2023.01.18-09.10.43:189][712]LogStaticMesh: Nanite build [0.82s]

[2023.01.18-09.10.43:196][712]LogStaticMesh: Built static mesh [0.87s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_GlideWheel.SM_KitRobot_GlideWheel
[2023.01.18-09.10.43:199][712]LogStaticMesh: Fallback 4/6 [0.14s], num tris: 148
[2023.01.18-09.10.43:231][712]LogStaticMesh: Fallback 4/6 [0.10s], num tris: 156
[2023.01.18-09.10.43:273][712]LogStaticMesh: Fallback 3/5 [0.14s], num tris: 338
[2023.01.18-09.10.43:330][712]LogStaticMesh: Fallback 5/6 [0.13s], num tris: 74
[2023.01.18-09.10.43:332][712]LogStaticMesh: ConstrainClusters:
[2023.01.18-09.10.43:332][712]LogStaticMesh:   Input: 55 Clusters, 5467 Triangles and 4137 Vertices
[2023.01.18-09.10.43:332][712]LogStaticMesh:   Output without splits: 55 Clusters, 5467 Triangles and 4214 Vertices
[2023.01.18-09.10.43:332][712]LogStaticMesh:   Output with splits: 55 Clusters, 5467 Triangles and 4214 Vertices
[2023.01.18-09.10.43:332][712]LogStaticMesh: Material Stats - Unique Materials: 4, Fast Path Clusters: 51, Slow Path Clusters: 4, 1 Material: 18, 2 Materials: 30, 3 Materials: 3, At Least 4 Materials: 4
[2023.01.18-09.10.43:333][712]LogStaticMesh: WritePages:
[2023.01.18-09.10.43:333][712]LogStaticMesh:   Root: GPU size: 31524 bytes. 1 Pages. 31524.000 bytes per page (96.204% utilization).
[2023.01.18-09.10.43:333][712]LogStaticMesh:   Streaming: GPU size: 39408 bytes. 1 Pages (1 with relative encoding). 39408.000 bytes per page (30.066% utilization).
[2023.01.18-09.10.43:334][712]LogStaticMesh:   Page data disk size: 53476 bytes. Fixup data size: 312 bytes.
[2023.01.18-09.10.43:334][712]LogStaticMesh:   Total GPU size: 70932 bytes, Total disk size: 53788 bytes.
[2023.01.18-09.10.43:334][712]LogStaticMesh: Encode [0.00s]
[2023.01.18-09.10.43:334][712]LogStaticMesh: Nanite build [0.95s]

[2023.01.18-09.10.43:341][712]LogStaticMesh: Built static mesh [1.00s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_SensorB.SM_KitRobot_SensorB
[2023.01.18-09.10.43:354][712]LogStaticMesh: Fallback 5/6 [0.12s], num tris: 78
[2023.01.18-09.10.43:354][712]LogStaticMesh: ConstrainClusters:
[2023.01.18-09.10.43:354][712]LogStaticMesh:   Input: 44 Clusters, 5571 Triangles and 4200 Vertices
[2023.01.18-09.10.43:354][712]LogStaticMesh:   Output without splits: 44 Clusters, 5571 Triangles and 4300 Vertices
[2023.01.18-09.10.43:355][712]LogStaticMesh:   Output with splits: 44 Clusters, 5571 Triangles and 4300 Vertices
[2023.01.18-09.10.43:355][712]LogStaticMesh: Material Stats - Unique Materials: 5, Fast Path Clusters: 40, Slow Path Clusters: 4, 1 Material: 9, 2 Materials: 17, 3 Materials: 14, At Least 4 Materials: 4
[2023.01.18-09.10.43:356][712]LogStaticMesh: WritePages:
[2023.01.18-09.10.43:356][712]LogStaticMesh:   Root: GPU size: 32444 bytes. 1 Pages. 32444.000 bytes per page (99.011% utilization).
[2023.01.18-09.10.43:356][712]LogStaticMesh:   Streaming: GPU size: 38776 bytes. 1 Pages (1 with relative encoding). 38776.000 bytes per page (29.584% utilization).
[2023.01.18-09.10.43:356][712]LogStaticMesh:   Page data disk size: 54896 bytes. Fixup data size: 312 bytes.
[2023.01.18-09.10.43:356][712]LogStaticMesh:   Total GPU size: 71220 bytes, Total disk size: 55208 bytes.
[2023.01.18-09.10.43:356][712]LogStaticMesh: Encode [0.00s]
[2023.01.18-09.10.43:356][712]LogStaticMesh: Nanite build [0.98s]

[2023.01.18-09.10.43:363][712]LogStaticMesh: Built static mesh [1.03s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_SensorA.SM_KitRobot_SensorA
[2023.01.18-09.10.43:396][712]LogStaticMesh: Fallback 4/5 [0.12s], num tris: 168
[2023.01.18-09.10.43:397][712]LogStaticMesh: ConstrainClusters:
[2023.01.18-09.10.43:397][712]LogStaticMesh:   Input: 46 Clusters, 5664 Triangles and 5349 Vertices
[2023.01.18-09.10.43:397][712]LogStaticMesh:   Output without splits: 46 Clusters, 5664 Triangles and 5389 Vertices
[2023.01.18-09.10.43:397][712]LogStaticMesh:   Output with splits: 46 Clusters, 5664 Triangles and 5389 Vertices
[2023.01.18-09.10.43:397][712]LogStaticMesh: Material Stats - Unique Materials: 5, Fast Path Clusters: 37, Slow Path Clusters: 9, 1 Material: 8, 2 Materials: 6, 3 Materials: 23, At Least 4 Materials: 9
[2023.01.18-09.10.43:399][712]LogStaticMesh: WritePages:
[2023.01.18-09.10.43:399][712]LogStaticMesh:   Root: GPU size: 32412 bytes. 1 Pages. 32412.000 bytes per page (98.914% utilization).
[2023.01.18-09.10.43:399][712]LogStaticMesh:   Streaming: GPU size: 57572 bytes. 1 Pages (1 with relative encoding). 57572.000 bytes per page (43.924% utilization).
[2023.01.18-09.10.43:399][712]LogStaticMesh:   Page data disk size: 68504 bytes. Fixup data size: 280 bytes.
[2023.01.18-09.10.43:399][712]LogStaticMesh:   Total GPU size: 89984 bytes, Total disk size: 68784 bytes.
[2023.01.18-09.10.43:399][712]LogStaticMesh: Encode [0.00s]
[2023.01.18-09.10.43:399][712]LogStaticMesh: Nanite build [1.02s]

[2023.01.18-09.10.43:407][712]LogStaticMesh: Built static mesh [1.08s] /Game/LearningKit_Robots/StaticMeshes/Robot/SM_KitRobot_PowerBrickA.SM_KitRobot_PowerBrickA
[2023.01.18-09.10.44:095][712]LogViewport: Scene viewport resized to 738x396, mode Windowed.
[2023.01.18-09.10.44:150][713]LogAutomationController: Ignoring very large delta of 42.37 seconds in calls to FAutomationControllerManager::Tick() and not penalizing unresponsive tests
[2023.01.18-09.10.44:162][713]LogViewport: Scene viewport resized to 467x282, mode Windowed.
[2023.01.18-09.10.46:340][805]LogViewport: Scene viewport resized to 736x414, mode Windowed.
[2023.01.18-09.10.46:405][807]LogViewport: Scene viewport resized to 541x275, mode Windowed.
[2023.01.18-09.10.46:431][808]LogViewport: Scene viewport resized to 467x222, mode Windowed.
[2023.01.18-09.10.46:870][860]LogViewport: Scene viewport resized to 1141x685, mode Windowed.
[2023.01.18-09.10.47:338][914]LogSlate: Window 'BP_ThirdPersonCharacter' being destroyed
[2023.01.18-09.11.45:235][125]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.18-09.11.45:332][125]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_ThirdPersonCharacter" FILE="E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Content/BP_ThirdPersonCharacter.uasset" SILENT=true
[2023.01.18-09.11.45:335][125]LogSavePackage: Moving output files for package: /Game/BP_ThirdPersonCharacter
[2023.01.18-09.11.45:335][125]LogSavePackage: Moving 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/BP_ThirdPersonCharacter184E91774976459AD910E99F50597B23.tmp' to 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Content/BP_ThirdPersonCharacter.uasset'
[2023.01.18-09.11.45:343][125]LogFileHelpers: InternalPromptForCheckoutAndSave took 108 ms
[2023.01.18-09.11.45:349][125]AssetCheck: New page: Asset Save: BP_ThirdPersonCharacter
[2023.01.18-09.11.45:349][125]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP_ThirdPersonCharacter.BP_ThirdPersonCharacter
[2023.01.18-09.11.47:584][313]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.18-09.11.47:588][313]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.18-09.11.47:588][313]PIE: New page: PIE session: Main (Jan 17, 2023, 11:11:47 PM)
[2023.01.18-09.11.47:591][313]LogOnline: OSS: Created online subsystem instance for: NULL
[2023.01.18-09.11.47:591][313]LogOnline: OSS: TryLoadSubsystemAndSetDefault: Loaded subsystem for module [NULL]
[2023.01.18-09.11.47:592][313]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2023.01.18-09.11.47:615][313]LogPlayLevel: PIE: StaticDuplicateObject took: (0.023768s)
[2023.01.18-09.11.47:615][313]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.023804s)
[2023.01.18-09.11.47:615][313]LogChaos: FPhysicsSolverBase::AsyncDt:0.016667
[2023.01.18-09.11.47:615][313]LogAIModule: Creating AISystem for world Main
[2023.01.18-09.11.47:616][313]LogPlayLevel: PIE: World Init took: (0.000627s)
[2023.01.18-09.11.47:644][313]LogUObjectHash: Compacting FUObjectHashTables data took   1.37ms
[2023.01.18-09.11.47:645][313]LogAudio: Display: Creating Audio Device:                 Id: 2, Scope: Unique, Realtime: True
[2023.01.18-09.11.47:646][313]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.18-09.11.47:646][313]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.18-09.11.47:646][313]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.18-09.11.47:646][313]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.18-09.11.47:646][313]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.18-09.11.47:646][313]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.18-09.11.47:646][313]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.18-09.11.47:646][313]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.18-09.11.47:646][313]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.18-09.11.47:646][313]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.18-09.11.47:646][313]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.18-09.11.47:647][313]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.18-09.11.47:668][313]LogAudioMixer: Display: Using Audio Hardware Device AW2521HF (NVIDIA High Definition Audio)
[2023.01.18-09.11.47:668][313]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.18-09.11.47:668][313]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.18-09.11.47:668][313]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.18-09.11.47:669][313]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=2
[2023.01.18-09.11.47:669][313]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=2
[2023.01.18-09.11.47:670][313]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=2
[2023.01.18-09.11.47:670][313]LogInit: FAudioDevice initialized.
[2023.01.18-09.11.47:670][313]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=2
[2023.01.18-09.11.47:670][313]LogAudio: Display: Audio Device (ID: 2) registered with world 'Main'.
[2023.01.18-09.11.47:674][313]LogLoad: Game class is 'BP_LearningKitGameMode_C'
[2023.01.18-09.11.47:685][313]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2023.01.18-04.11.47
[2023.01.18-09.11.49:106][313]LogWorld: Bringing up level for play took: 1.432097
[2023.01.18-09.11.49:107][313]LogOnline: OSS: Created online subsystem instance for: :Context_7
[2023.01.18-09.11.49:118][313]PIE: Server logged in
[2023.01.18-09.11.49:119][313]PIE: Play in editor total start time 1.532 seconds.
[2023.01.18-09.11.49:540][314]LogCharacterMovement: Warning: GetSimulationTimeStep() - Max iterations 8 hit while remaining time 0.068165 > MaxSimulationTimeStep (0.050) for 'BP_LearningKit_PlayerCharacter_C_0', movement 'Walking'
[2023.01.18-09.11.50:768][451]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-09.11.50:768][451]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2023.01.18-09.11.50:768][451]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2023.01.18-09.11.50:769][451]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-09.11.50:774][451]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.18-09.11.50:780][451]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-09.11.50:811][451]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.18-09.11.50:811][451]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.18-09.11.50:813][451]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=2
[2023.01.18-09.11.50:816][451]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-09.11.50:837][451]LogUObjectHash: Compacting FUObjectHashTables data took   1.69ms
[2023.01.18-09.11.50:891][452]LogPlayLevel: Display: Destroying online subsystem :Context_7
[2023.01.18-09.11.50:928][452]LogViewport: Scene viewport resized to 467x282, mode Windowed.
[2023.01.18-09.11.55:046][802]Cmd: DELETE
[2023.01.18-09.11.55:047][802]Cmd: ACTOR DELETE
[2023.01.18-09.11.55:053][802]LogEditorActor: Deleted Actor: PlayerStart
[2023.01.18-09.11.55:087][802]LogUObjectHash: Compacting FUObjectHashTables data took   1.68ms
[2023.01.18-09.11.55:091][802]LogEditorActor: Deleted 1 Actors (0.044 secs)
[2023.01.18-09.12.55:253][222]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.18-09.12.55:300][222]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_ThirdPersonCharacter" FILE="E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Content/BP_ThirdPersonCharacter.uasset" SILENT=true
[2023.01.18-09.12.55:303][222]LogSavePackage: Moving output files for package: /Game/BP_ThirdPersonCharacter
[2023.01.18-09.12.55:303][222]LogSavePackage: Moving 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/BP_ThirdPersonCharacter54999014448C93221FF0CC97DA97070F.tmp' to 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Content/BP_ThirdPersonCharacter.uasset'
[2023.01.18-09.12.55:310][222]LogFileHelpers: InternalPromptForCheckoutAndSave took 56 ms (total: 164 ms)
[2023.01.18-09.12.55:317][222]AssetCheck: New page: Asset Save: BP_ThirdPersonCharacter
[2023.01.18-09.12.55:317][222]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP_ThirdPersonCharacter.BP_ThirdPersonCharacter
[2023.01.18-09.18.17:525][ 13]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/SCK_Casual01/Blueprints/ThirdPersonCharacter.ThirdPersonCharacter
[2023.01.18-09.18.17:526][ 13]LogChaos: FPhysicsSolverBase::AsyncDt:0.016667
[2023.01.18-09.18.17:924][ 13]LogSlate: Took 0.003808 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensed.ttf' (158K)
[2023.01.18-09.19.15:865][917]LogUObjectHash: Compacting FUObjectHashTables data took   1.92ms
[2023.01.18-09.19.15:867][917]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Main" FILE="E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/Autosaves/Game/Main_Auto2.umap" SILENT=true AUTOSAVING=true KEEPDIRTY=false
[2023.01.18-09.19.15:924][917]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Main_Auto2
[2023.01.18-09.19.15:924][917]LogSavePackage: Moving 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/Main_Auto2B484F5E84828A4EF26C24282184805C0.tmp' to 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/Autosaves/Game/Main_Auto2.umap'
[2023.01.18-09.19.15:930][917]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Main' took 0.104
[2023.01.18-09.19.15:930][917]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.104
[2023.01.18-09.22.24:306][762]LogEditorTransaction: Undo Break Pin Links
[2023.01.18-09.23.36:514][916]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.18-09.23.36:640][916]LogSavePackage: Moving output files for package: /Game/SCK_Casual01/Blueprints/ThirdPersonCharacter
[2023.01.18-09.23.36:640][916]LogSavePackage: Moving 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Saved/ThirdPersonCharacter3428E4184E79B733419B0A82185CF3DE.tmp' to 'E:/Unreal Projects/ObstacleAssault/ObstacleAssault/Content/SCK_Casual01/Blueprints/ThirdPersonCharacter.uasset'
[2023.01.18-09.23.36:646][916]LogFileHelpers: InternalPromptForCheckoutAndSave took 132 ms (total: 297 ms)
[2023.01.18-09.23.36:658][916]AssetCheck: New page: Asset Save: ThirdPersonCharacter
[2023.01.18-09.23.36:658][916]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/SCK_Casual01/Blueprints/ThirdPersonCharacter.ThirdPersonCharacter
[2023.01.18-09.23.54:303][623]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.18-09.23.54:308][623]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.18-09.23.54:309][623]LogPlayLevel: [PlayLevel] Compiling ThirdPersonCharacter before play...
[2023.01.18-09.23.54:309][623]LogPlayLevel: [PlayLevel]   Compiling BP_ThirdPersonCharacter as a dependent...
[2023.01.18-09.23.54:440][623]LogUObjectHash: Compacting FUObjectHashTables data took   1.85ms
[2023.01.18-09.23.54:442][623]LogPlayLevel: PlayLevel: Blueprint regeneration took 135 ms (2 blueprints)
[2023.01.18-09.23.54:442][623]PIE: New page: PIE session: Main (Jan 17, 2023, 11:23:54 PM)
[2023.01.18-09.23.54:442][623]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2023.01.18-09.23.54:465][623]LogPlayLevel: PIE: StaticDuplicateObject took: (0.022677s)
[2023.01.18-09.23.54:465][623]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.022708s)
[2023.01.18-09.23.54:465][623]LogChaos: FPhysicsSolverBase::AsyncDt:0.016667
[2023.01.18-09.23.54:465][623]LogAIModule: Creating AISystem for world Main
[2023.01.18-09.23.54:466][623]LogPlayLevel: PIE: World Init took: (0.000631s)
[2023.01.18-09.23.54:502][623]LogUObjectHash: Compacting FUObjectHashTables data took   1.88ms
[2023.01.18-09.23.54:503][623]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.01.18-09.23.54:503][623]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.18-09.23.54:503][623]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.18-09.23.54:503][623]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.18-09.23.54:503][623]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.18-09.23.54:503][623]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.18-09.23.54:503][623]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.18-09.23.54:503][623]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.18-09.23.54:503][623]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.18-09.23.54:503][623]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.18-09.23.54:503][623]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.18-09.23.54:503][623]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.18-09.23.54:505][623]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.18-09.23.54:526][623]LogAudioMixer: Display: Using Audio Hardware Device AW2521HF (NVIDIA High Definition Audio)
[2023.01.18-09.23.54:526][623]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.18-09.23.54:526][623]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.18-09.23.54:526][623]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.18-09.23.54:527][623]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.01.18-09.23.54:527][623]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.01.18-09.23.54:528][623]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.01.18-09.23.54:528][623]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.01.18-09.23.54:528][623]LogInit: FAudioDevice initialized.
[2023.01.18-09.23.54:528][623]LogAudio: Display: Audio Device (ID: 3) registered with world 'Main'.
[2023.01.18-09.23.54:532][623]LogLoad: Game class is 'BP_LearningKitGameMode_C'
[2023.01.18-09.23.54:543][623]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2023.01.18-04.23.54
[2023.01.18-09.23.55:951][623]LogWorld: Bringing up level for play took: 1.419443
[2023.01.18-09.23.55:953][623]LogOnline: OSS: Created online subsystem instance for: :Context_10
[2023.01.18-09.23.55:954][623]PIE: Server logged in
[2023.01.18-09.23.55:955][623]PIE: Play in editor total start time 1.647 seconds.
[2023.01.18-09.24.01:970][322]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-09.24.01:970][322]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2023.01.18-09.24.01:970][322]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2023.01.18-09.24.01:971][322]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-09.24.01:976][322]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.18-09.24.01:981][322]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-09.24.02:018][322]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-09.24.02:018][322]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.18-09.24.02:019][322]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.18-09.24.02:028][322]LogUObjectHash: Compacting FUObjectHashTables data took   1.68ms
[2023.01.18-09.24.02:054][323]LogPlayLevel: Display: Destroying online subsystem :Context_10
[2023.01.18-09.24.44:055][708]LogSlate: Took 0.000092 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.18-09.24.51:086][496]LogSkeletalMesh: Building Skeletal Mesh MESH_T_01...
[2023.01.18-09.24.51:106][496]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_01/TEX_T_01_M.TEX_T_01_M (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.51:110][496]LogSkeletalMesh: Display: Waiting for skinned assets to be ready 0/1 (MESH_T_01) ...
[2023.01.18-09.24.51:133][496]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_01/TEX_T_01_S.TEX_T_01_S (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.51:170][496]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_01/TEX_T_01_R.TEX_T_01_R (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.51:196][496]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_01/TEX_T_01_D_1.TEX_T_01_D_1 (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 305.145823 MB), EncodeSpeed: Fast
[2023.01.18-09.24.51:242][496]LogTexture: Display: Building textures: /Game/SCK_Casual01/Textures/T_01/TEX_T_01_N.TEX_T_01_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 471.562488 MB), EncodeSpeed: Fast
[2023.01.18-09.24.51:343][496]LogSkeletalMesh: Built Skeletal Mesh [0.26s] /Game/SCK_Casual01/Models/MESH_T_01.MESH_T_01
[2023.01.18-09.24.51:967][553]LogShaderCompilers: Display: ================================================
[2023.01.18-09.24.51:967][553]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.18-09.24.51:967][553]LogShaderCompilers: Display: Total job queries 114, among them cache hits 8 (7.02%)
[2023.01.18-09.24.51:967][553]LogShaderCompilers: Display: Tracking 99 distinct input hashes that result in 82 distinct outputs (82.83%)
[2023.01.18-09.24.51:967][553]LogShaderCompilers: Display: RAM used: 0.66 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.04%
[2023.01.18-09.24.51:967][553]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Shaders Compiled: 33
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Jobs assigned 40, completed 33 (82.50%)
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Average time worker was idle: 320.07 s
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Time job spent in pending queue: average 0.14 s, longest 1.04 s
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Job execution time: average 0.78 s, max 1.37 s
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Job life time (pending + execution): average 0.93 s, max 1.55
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 3.83 s
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Jobs were issued in 40 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Average processing rate: 8.62 jobs/sec
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Total thread time: 12.87 s
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Total thread preprocess time: 0.84 s
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Percentage time preprocessing: 6.53%
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Effective parallelization: 3.36 (times faster than compiling all shaders on one thread). Compare with number of workers: 12
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.18-09.24.51:968][553]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    4 times, average 0.64 sec, max 0.73 sec, min 0.54 sec)
